DATAFLOW,REF_AREA:Geographic area,INDICATOR:Indicator,SEX:Sex,TIME_PERIOD:Time period,OBS_VALUE:Observation Value,UNIT_MULTIPLIER:Unit multiplier,UNIT_MEASURE:Unit of measure,OBS_STATUS:Observation Status,OBS_CONF:Observation confidentaility,LOWER_BOUND:Lower Bound,UPPER_BOUND:Upper Bound,WGTD_SAMPL_SIZE:Weighted Sample Size,OBS_FOOTNOTE:Observation footnote,SERIES_FOOTNOTE:Series footnote,DATA_SOURCE:Data Source,SOURCE_LINK:Citation of or link to the data source,CUSTODIAN:Custodian,TIME_PERIOD_METHOD:Time period activity related to when the data are collected,REF_PERIOD:Reference Period,COVERAGE_TIME:The period of time for which data are provided,AGE:Current age
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNFPA_WCA: West and Central Africa,MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,_T: Total,2019,56.4,0: Units,PCNT: %,RA: Reanalysed,F: Free,,,,,,Population weighted averages calculated by UNICEF using WPP2024 weights,,,EOF: End of fieldwork,,2019,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNFPA_WCA: West and Central Africa,MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,_T: Total,2020,57.4,0: Units,PCNT: %,RA: Reanalysed,F: Free,,,,,,Population weighted averages calculated by UNICEF using WPP2024 weights,,,EOF: End of fieldwork,,2020,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNFPA_WCA: West and Central Africa,MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,_T: Total,2021,58.4,0: Units,PCNT: %,RA: Reanalysed,F: Free,,,,,,Population weighted averages calculated by UNICEF using WPP2024 weights,,,EOF: End of fieldwork,,2021,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNFPA_WCA: West and Central Africa,MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,_T: Total,2022,59.1,0: Units,PCNT: %,RA: Reanalysed,F: Free,,,,,,Population weighted averages calculated by UNICEF using WPP2024 weights,,,EOF: End of fieldwork,,2022,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNICEF_WCA: West and Central Africa,MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,_T: Total,2018,53.2,0: Units,PCNT: %,RA: Reanalysed,F: Free,,,,,,Population weighted averages calculated by UNICEF using WPP2024 weights,,,EOF: End of fieldwork,,2018,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNICEF_WCA: West and Central Africa,MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,_T: Total,2019,54,0: Units,PCNT: %,RA: Reanalysed,F: Free,,,,,,Population weighted averages calculated by UNICEF using WPP2024 weights,,,EOF: End of fieldwork,,2019,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNICEF_WCA: West and Central Africa,MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,_T: Total,2020,54.8,0: Units,PCNT: %,RA: Reanalysed,F: Free,,,,,,Population weighted averages calculated by UNICEF using WPP2024 weights,,,EOF: End of fieldwork,,2020,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNICEF_WCA: West and Central Africa,MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,_T: Total,2021,55.7,0: Units,PCNT: %,RA: Reanalysed,F: Free,,,,,,Population weighted averages calculated by UNICEF using WPP2024 weights,,,EOF: End of fieldwork,,2021,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNICEF_WCA: West and Central Africa,MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,_T: Total,2022,56.4,0: Units,PCNT: %,RA: Reanalysed,F: Free,,,,,,Population weighted averages calculated by UNICEF using WPP2024 weights,,,EOF: End of fieldwork,,2022,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNICEF_WCARO: West and Central Africa,MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,_T: Total,2018,53.2,0: Units,PCNT: %,RA: Reanalysed,F: Free,,,,,,Population weighted averages calculated by UNICEF using WPP2024 weights,,,EOF: End of fieldwork,,2018,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNICEF_WCARO: West and Central Africa,MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,_T: Total,2019,54,0: Units,PCNT: %,RA: Reanalysed,F: Free,,,,,,Population weighted averages calculated by UNICEF using WPP2024 weights,,,EOF: End of fieldwork,,2019,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNICEF_WCARO: West and Central Africa,MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,_T: Total,2020,54.8,0: Units,PCNT: %,RA: Reanalysed,F: Free,,,,,,Population weighted averages calculated by UNICEF using WPP2024 weights,,,EOF: End of fieldwork,,2020,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNICEF_WCARO: West and Central Africa,MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,_T: Total,2021,55.7,0: Units,PCNT: %,RA: Reanalysed,F: Free,,,,,,Population weighted averages calculated by UNICEF using WPP2024 weights,,,EOF: End of fieldwork,,2021,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNICEF_WCARO: West and Central Africa,MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,_T: Total,2022,56.4,0: Units,PCNT: %,RA: Reanalysed,F: Free,,,,,,Population weighted averages calculated by UNICEF using WPP2024 weights,,,EOF: End of fieldwork,,2022,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNSDG_WESTERNAFR: Western Africa,MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,_T: Total,2018,55.6,0: Units,PCNT: %,RA: Reanalysed,F: Free,,,,,,Population weighted averages calculated by UNICEF using WPP2024 weights,,,EOF: End of fieldwork,,2018,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNSDG_WESTERNAFR: Western Africa,MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,_T: Total,2019,56.7,0: Units,PCNT: %,RA: Reanalysed,F: Free,,,,,,Population weighted averages calculated by UNICEF using WPP2024 weights,,,EOF: End of fieldwork,,2019,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNSDG_WESTERNAFR: Western Africa,MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,_T: Total,2020,57.8,0: Units,PCNT: %,RA: Reanalysed,F: Free,,,,,,Population weighted averages calculated by UNICEF using WPP2024 weights,,,EOF: End of fieldwork,,2020,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNSDG_WESTERNAFR: Western Africa,MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,_T: Total,2021,58.8,0: Units,PCNT: %,RA: Reanalysed,F: Free,,,,,,Population weighted averages calculated by UNICEF using WPP2024 weights,,,EOF: End of fieldwork,,2021,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNSDG_WESTERNAFR: Western Africa,MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,_T: Total,2022,59.5,0: Units,PCNT: %,RA: Reanalysed,F: Free,,,,,,Population weighted averages calculated by UNICEF using WPP2024 weights,,,EOF: End of fieldwork,,2022,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AU_WESTERN_AFRICA: Western Africa (African Union),MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,_T: Total,2018,55.7,0: Units,PCNT: %,RA: Reanalysed,F: Free,,,,,,Population weighted averages calculated by UNICEF using WPP2024 weights,,,EOF: End of fieldwork,,2000-2023,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AU_WESTERN_AFRICA: Western Africa (African Union),MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,_T: Total,2019,56.8,0: Units,PCNT: %,RA: Reanalysed,F: Free,,,,,,Population weighted averages calculated by UNICEF using WPP2024 weights,,,EOF: End of fieldwork,,2000-2023,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AU_WESTERN_AFRICA: Western Africa (African Union),MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,_T: Total,2020,57.9,0: Units,PCNT: %,RA: Reanalysed,F: Free,,,,,,Population weighted averages calculated by UNICEF using WPP2024 weights,,,EOF: End of fieldwork,,2000-2023,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AU_WESTERN_AFRICA: Western Africa (African Union),MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,_T: Total,2021,58.9,0: Units,PCNT: %,RA: Reanalysed,F: Free,,,,,,Population weighted averages calculated by UNICEF using WPP2024 weights,,,EOF: End of fieldwork,,2000-2023,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AU_WESTERN_AFRICA: Western Africa (African Union),MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,_T: Total,2022,59.7,0: Units,PCNT: %,RA: Reanalysed,F: Free,,,,,,Population weighted averages calculated by UNICEF using WPP2024 weights,,,EOF: End of fieldwork,,2000-2023,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNSDG_WESTERNASIA: Western Asia,MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,_T: Total,2018,69.8,0: Units,PCNT: %,RA: Reanalysed,F: Free,,,,,,Population weighted averages calculated by UNICEF using WPP2024 weights,,,EOF: End of fieldwork,,2018,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNSDG_WESTERNASIA: Western Asia,MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,_T: Total,2019,70.1,0: Units,PCNT: %,RA: Reanalysed,F: Free,,,,,,Population weighted averages calculated by UNICEF using WPP2024 weights,,,EOF: End of fieldwork,,2019,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNSDG_WESTERNASIA: Western Asia,MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,_T: Total,2020,70.2,0: Units,PCNT: %,RA: Reanalysed,F: Free,,,,,,Population weighted averages calculated by UNICEF using WPP2024 weights,,,EOF: End of fieldwork,,2020,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNSDG_WESTERNASIA: Western Asia,MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,_T: Total,2021,70.7,0: Units,PCNT: %,RA: Reanalysed,F: Free,,,,,,Population weighted averages calculated by UNICEF using WPP2024 weights,,,EOF: End of fieldwork,,2021,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNSDG_WESTERNASIA: Western Asia,MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,_T: Total,2022,71,0: Units,PCNT: %,RA: Reanalysed,F: Free,,,,,,Population weighted averages calculated by UNICEF using WPP2024 weights,,,EOF: End of fieldwork,,2022,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,WHO_WPRO: Western Pacific,MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,_T: Total,2018,89.6,0: Units,PCNT: %,RA: Reanalysed,F: Free,,,,,,Population weighted averages calculated by UNICEF using WPP2024 weights,,,EOF: End of fieldwork,,2018,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,WHO_WPRO: Western Pacific,MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,_T: Total,2019,90.2,0: Units,PCNT: %,RA: Reanalysed,F: Free,,,,,,Population weighted averages calculated by UNICEF using WPP2024 weights,,,EOF: End of fieldwork,,2019,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,WHO_WPRO: Western Pacific,MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,_T: Total,2020,90.7,0: Units,PCNT: %,RA: Reanalysed,F: Free,,,,,,Population weighted averages calculated by UNICEF using WPP2024 weights,,,EOF: End of fieldwork,,2020,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,WHO_WPRO: Western Pacific,MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,_T: Total,2021,91.2,0: Units,PCNT: %,RA: Reanalysed,F: Free,,,,,,Population weighted averages calculated by UNICEF using WPP2024 weights,,,EOF: End of fieldwork,,2021,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,WHO_WPRO: Western Pacific,MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,_T: Total,2022,91.5,0: Units,PCNT: %,RA: Reanalysed,F: Free,,,,,,Population weighted averages calculated by UNICEF using WPP2024 weights,,,EOF: End of fieldwork,,2022,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,WB_HI: World Bank (high income),MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,_T: Total,2018,95.2,0: Units,PCNT: %,RA: Reanalysed,F: Free,,,,,,Population weighted averages calculated by UNICEF using WPP2024 weights,,,EOF: End of fieldwork,,2000-2023,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,WB_HI: World Bank (high income),MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,_T: Total,2019,95.5,0: Units,PCNT: %,RA: Reanalysed,F: Free,,,,,,Population weighted averages calculated by UNICEF using WPP2024 weights,,,EOF: End of fieldwork,,2000-2023,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,WB_HI: World Bank (high income),MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,_T: Total,2020,95.8,0: Units,PCNT: %,RA: Reanalysed,F: Free,,,,,,Population weighted averages calculated by UNICEF using WPP2024 weights,,,EOF: End of fieldwork,,2000-2023,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,WB_HI: World Bank (high income),MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,_T: Total,2021,96,0: Units,PCNT: %,RA: Reanalysed,F: Free,,,,,,Population weighted averages calculated by UNICEF using WPP2024 weights,,,EOF: End of fieldwork,,2000-2023,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,WB_HI: World Bank (high income),MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,_T: Total,2022,96.2,0: Units,PCNT: %,RA: Reanalysed,F: Free,,,,,,Population weighted averages calculated by UNICEF using WPP2024 weights,,,EOF: End of fieldwork,,2000-2023,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,WB_LI: World Bank (low income),MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,_T: Total,2018,44.8,0: Units,PCNT: %,RA: Reanalysed,F: Free,,,,,,Population weighted averages calculated by UNICEF using WPP2024 weights,,,EOF: End of fieldwork,,2000-2023,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,WB_LI: World Bank (low income),MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,_T: Total,2019,46,0: Units,PCNT: %,RA: Reanalysed,F: Free,,,,,,Population weighted averages calculated by UNICEF using WPP2024 weights,,,EOF: End of fieldwork,,2000-2023,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,WB_LI: World Bank (low income),MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,_T: Total,2020,47,0: Units,PCNT: %,RA: Reanalysed,F: Free,,,,,,Population weighted averages calculated by UNICEF using WPP2024 weights,,,EOF: End of fieldwork,,2000-2023,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,WB_LI: World Bank (low income),MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,_T: Total,2021,48,0: Units,PCNT: %,RA: Reanalysed,F: Free,,,,,,Population weighted averages calculated by UNICEF using WPP2024 weights,,,EOF: End of fieldwork,,2000-2023,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,WB_LI: World Bank (low income),MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,_T: Total,2022,49,0: Units,PCNT: %,RA: Reanalysed,F: Free,,,,,,Population weighted averages calculated by UNICEF using WPP2024 weights,,,EOF: End of fieldwork,,2000-2023,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,WB_LMI: World Bank (lower middle income),MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,_T: Total,2018,59.5,0: Units,PCNT: %,RA: Reanalysed,F: Free,,,,,,Population weighted averages calculated by UNICEF using WPP2024 weights,,,EOF: End of fieldwork,,2000-2023,Y15T49: 15 to 49 years old
